epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
20,2020-05-12,19,PI,José de Freitas,2205508,city,5,12.7525,0,0,0,0.0,39208,False,False
20,2020-05-12,11,PI,Júlio Borges,2205524,city,2,35.54292,0,1,0,0.5,5627,False,False
20,2020-05-12,24,PI,Lagoa do Barro do Piauí,2205565,city,1,21.48228,0,0,0,0.0,4655,False,False
20,2020-05-12,26,PI,Luís Correia,2205706,city,3,9.8974,0,0,0,0.0,30311,False,False
20,2020-05-12,20,PI,Luzilândia,2205805,city,2,7.84745,0,1,0,0.5,25486,False,False
20,2020-05-12,19,PI,Manoel Emídio,2205904,city,1,18.69508,0,0,0,0.0,5349,False,False
20,2020-05-12,3,PI,Marcolândia,2205953,city,4,47.10316,0,0,0,0.0,8492,False,False
20,2020-05-12,9,PI,Marcos Parente,2206001,city,2,43.96571,0,0,0,0.0,4549,False,False
20,2020-05-12,23,PI,Miguel Alves,2206209,city,25,74.05213,0,0,0,0.0,33760,False,False
20,2020-05-12,16,PI,Monsenhor Gil,2206407,city,0,,0,0,0,0.0,10564,False,False
20,2020-05-12,11,PI,Monsenhor Hipólito,2206506,city,3,38.71467,0,1,0,0.3333,7749,False,False
20,2020-05-12,15,PI,Morro Cabeça no Tempo,2206654,city,1,22.06531,0,0,0,0.0,4532,False,False
20,2020-05-12,4,PI,Morro do Chapéu do Piauí,2206670,city,2,29.42908,1,0,0,0.0,6796,False,False
20,2020-05-12,20,PI,Nazaré do Piauí,2206704,city,0,,0,0,0,0.0,7339,False,False
20,2020-05-12,22,PI,Nazária,2206720,city,2,23.33722,0,0,0,0.0,8570,False,False
20,2020-05-12,18,PI,Oeiras,2207009,city,22,59.41289,4,0,0,0.0,37029,False,False
20,2020-05-12,15,PI,Palmeirais,2207504,city,3,20.63416,0,0,0,0.0,14539,False,False
20,2020-05-12,46,PI,Parnaíba,2207702,city,89,58.14029,5,4,1,0.0449,153078,False,False
20,2020-05-12,24,PI,Pedro II,2207900,city,9,23.2306,0,1,0,0.1111,38742,False,False
20,2020-05-12,28,PI,Picos,2208007,city,75,95.88095,14,3,0,0.04,78222,False,False
20,2020-05-12,30,PI,Pimenteiras,2208106,city,1,8.24606,0,0,0,0.0,12127,False,False
20,2020-05-12,16,PI,Pio IX,2208205,city,4,21.70963,0,0,0,0.0,18425,False,False
20,2020-05-12,37,PI,Piracuruca,2208304,city,8,27.78646,0,2,0,0.25,28791,False,False
20,2020-05-12,18,PI,Piripiri,2208403,city,28,43.92708,1,1,1,0.0357,63742,False,False
20,2020-05-12,10,PI,Porto,2208502,city,1,7.95672,0,0,0,0.0,12568,False,False
20,2020-05-12,15,PI,Queimada Nova,2208650,city,1,11.121,0,0,0,0.0,8992,False,False
20,2020-05-12,5,PI,Redenção do Gurguéia,2208700,city,1,11.39212,0,0,0,0.0,8778,False,False
20,2020-05-12,10,PI,Regeneração,2208809,city,1,5.56235,0,0,0,0.0,17978,False,False
20,2020-05-12,25,PI,Ribeira do Piauí,2208874,city,1,22.33639,0,0,0,0.0,4477,False,False
20,2020-05-12,18,PI,Rio Grande do Piauí,2209005,city,4,62.18905,1,1,0,0.25,6432,False,False
20,2020-05-12,7,PI,Santa Luz,2209302,city,1,17.06485,0,1,0,1.0,5860,False,False
20,2020-05-12,17,PI,São Francisco do Piauí,2209708,city,1,15.56905,0,1,0,1.0,6423,False,False
20,2020-05-12,11,PI,São Gonçalo do Piauí,2209807,city,2,39.88036,0,0,0,0.0,5015,False,False
20,2020-05-12,5,PI,São João da Fronteira,2209872,city,0,,0,0,0,0.0,6042,False,False
20,2020-05-12,12,PI,São João do Piauí,2210003,city,7,33.97893,1,0,0,0.0,20601,False,False
20,2020-05-12,47,PI,São José do Divino,2210052,city,3,56.11672,0,1,0,0.3333,5346,False,False
20,2020-05-12,6,PI,São José do Peixe,2210102,city,1,26.70227,0,0,0,0.0,3745,False,False
20,2020-05-12,26,PI,São José do Piauí,2210201,city,2,29.82849,0,0,0,0.0,6705,False,False
20,2020-05-12,13,PI,São Julião,2210300,city,1,15.71586,0,0,0,0.0,6363,False,False
20,2020-05-12,14,PI,São Lourenço do Piauí,2210359,city,1,21.86748,0,0,0,0.0,4573,False,False
20,2020-05-12,6,PI,São Luis do Piauí,2210375,city,1,37.82148,0,0,0,0.0,2644,False,False
20,2020-05-12,11,PI,São Miguel da Baixa Grande,2210383,city,1,40.78303,0,0,0,0.0,2452,False,False
20,2020-05-12,15,PI,São Pedro do Piauí,2210508,city,6,41.98447,2,0,0,0.0,14291,False,False
20,2020-05-12,29,PI,São Raimundo Nonato,2210607,city,30,86.43042,0,0,0,0.0,34710,False,False
20,2020-05-12,4,PI,Simplício Mendes,2210805,city,2,15.7344,0,0,0,0.0,12711,False,False
20,2020-05-12,55,PI,Teresina,2211001,city,937,108.34311,90,26,3,0.0277,864845,False,False
20,2020-05-12,25,PI,União,2211100,city,26,58.44667,0,0,0,0.0,44485,False,False
20,2020-05-12,16,PI,Uruçuí,2211209,city,26,120.60488,9,1,1,0.0385,21558,False,False
20,2020-05-12,12,PI,Valença do Piauí,2211308,city,1,4.78057,0,1,0,1.0,20918,False,False
20,2020-05-12,18,PI,Várzea Grande,2211407,city,1,22.77386,0,0,0,0.0,4391,False,False
20,2020-05-12,2,PI,Vera Mendes,2211506,city,2,64.99838,0,0,0,0.0,3077,False,False
20,2020-05-12,10,PI,Vila Nova do Piauí,2211605,city,2,67.3174,0,0,0,0.0,2971,False,False
20,2020-05-12,55,PI,,22,state,1612,49.24804,169,57,8,0.0354,3273227,False,False
20,2020-05-11,19,PI,Água Branca,2200202,city,24,137.84389,0,1,1,0.0417,17411,False,False
20,2020-05-11,27,PI,Altos,2200400,city,12,29.61208,2,0,0,0.0,40524,False,False
20,2020-05-11,18,PI,Alvorada do Gurguéia,2200459,city,1,18.45359,0,0,0,0.0,5419,False,False
20,2020-05-11,10,PI,Amarante,2200509,city,3,17.04739,0,0,0,0.0,17598,False,False
20,2020-05-11,24,PI,Angical do Piauí,2200608,city,3,44.19564,0,0,0,0.0,6788,False,False
20,2020-05-11,17,PI,Anísio de Abreu,2200707,city,8,80.97166,0,0,0,0.0,9880,False,False
20,2020-05-11,13,PI,Aroazes,2200905,city,1,17.13796,0,0,0,0.0,5835,False,False
20,2020-05-11,5,PI,Baixa Grande do Ribeiro,2201150,city,5,43.15553,2,1,0,0.2,11586,False,False
20,2020-05-11,15,PI,Barras,2201200,city,9,19.12208,1,0,0,0.0,47066,False,False
20,2020-05-11,8,PI,Batalha,2201507,city,8,29.78739,3,0,0,0.0,26857,False,False
20,2020-05-11,8,PI,Beneditinos,2201606,city,1,9.55384,0,0,0,0.0,10467,False,False
20,2020-05-11,9,PI,Bertolínia,2201705,city,1,18.17851,0,0,0,0.0,5501,False,False
20,2020-05-11,22,PI,Betânia do Piauí,2201739,city,1,16.11604,0,0,0,0.0,6205,False,False
20,2020-05-11,13,PI,Boa Hora,2201770,city,1,14.74709,0,0,0,0.0,6781,False,False
20,2020-05-11,18,PI,Bom Jesus,2201903,city,10,39.71564,1,0,0,0.0,25179,False,False
20,2020-05-11,25,PI,Bom Princípio do Piauí,2201919,city,1,17.76199,0,1,0,1.0,5630,False,False
20,2020-05-11,27,PI,Bonfim do Piauí,2201929,city,1,17.63668,0,0,0,0.0,5670,False,False
20,2020-05-11,16,PI,Buriti dos Lopes,2202000,city,2,10.11071,0,1,0,0.5,19781,False,False
20,2020-05-11,39,PI,Campo Maior,2202208,city,32,68.32789,11,0,0,0.0,46833,False,False
20,2020-05-11,17,PI,Canto do Buriti,2202307,city,2,9.43975,0,1,0,0.5,21187,False,False
20,2020-05-11,29,PI,Caracol,2202505,city,1,9.16086,0,0,0,0.0,10916,False,False
20,2020-05-11,19,PI,Castelo do Piauí,2202604,city,4,20.28809,0,0,0,0.0,19716,False,False
20,2020-05-11,8,PI,Cocal,2202703,city,1,3.59881,0,1,0,1.0,27787,False,False
20,2020-05-11,4,PI,Cocal de Telha,2202711,city,1,20.44572,0,0,0,0.0,4891,False,False
20,2020-05-11,10,PI,Cocal dos Alves,2202729,city,1,16.25223,0,0,0,0.0,6153,False,False
20,2020-05-11,5,PI,Coivaras,2202737,city,1,24.87562,-1,0,0,0.0,4020,False,False
20,2020-05-11,22,PI,Colônia do Gurguéia,2202752,city,2,30.84516,0,1,0,0.5,6484,False,False
20,2020-05-11,10,PI,Colônia do Piauí,2202778,city,1,13.06165,0,0,0,0.0,7656,False,False
20,2020-05-11,15,PI,Corrente,2202901,city,0,,0,0,0,0.0,26644,False,False
20,2020-05-11,5,PI,Currais,2203230,city,0,,0,0,0,0.0,4954,False,False
20,2020-05-11,26,PI,Demerval Lobão,2203305,city,6,43.42477,0,0,0,0.0,13817,False,False
20,2020-05-11,1,PI,Dom Expedito Lopes,2203404,city,1,14.48436,1,0,0,0.0,6904,False,False
20,2020-05-11,16,PI,Elesbão Veloso,2203503,city,4,27.39351,0,0,0,0.0,14602,False,False
20,2020-05-11,25,PI,Esperantina,2203701,city,35,88.07912,2,0,0,0.0,39737,False,False
20,2020-05-11,15,PI,Fartura do Piauí,2203750,city,1,18.84304,0,0,0,0.0,5307,False,False
20,2020-05-11,23,PI,Floriano,2203909,city,17,28.36406,0,0,0,0.0,59935,False,False
20,2020-05-11,25,PI,Francinópolis,2204006,city,3,56.09574,0,0,0,0.0,5348,False,False
20,2020-05-11,12,PI,Francisco Ayres,2204105,city,1,22.99908,0,0,0,0.0,4348,False,False
20,2020-05-11,9,PI,Francisco Santos,2204204,city,1,10.73077,0,0,0,0.0,9319,False,False
20,2020-05-11,4,PI,Fronteiras,2204303,city,3,25.80645,0,0,0,0.0,11625,False,False
20,2020-05-11,18,PI,Ilha Grande,2204659,city,1,10.60895,0,1,0,1.0,9426,False,False
20,2020-05-11,26,PI,Inhuma,2204709,city,3,19.5976,2,0,0,0.0,15308,False,False
20,2020-05-11,4,PI,Ipiranga do Piauí,2204808,city,1,10.19264,0,0,0,0.0,9811,False,False
20,2020-05-11,22,PI,Itaueira,2205102,city,1,9.07523,0,1,0,1.0,11019,False,False
20,2020-05-11,18,PI,José de Freitas,2205508,city,5,12.7525,0,0,0,0.0,39208,False,False
20,2020-05-11,10,PI,Júlio Borges,2205524,city,2,35.54292,0,1,0,0.5,5627,False,False
20,2020-05-11,23,PI,Lagoa do Barro do Piauí,2205565,city,1,21.48228,0,0,0,0.0,4655,False,False
20,2020-05-11,25,PI,Luís Correia,2205706,city,3,9.8974,0,0,0,0.0,30311,False,False
20,2020-05-11,19,PI,Luzilândia,2205805,city,2,7.84745,0,1,0,0.5,25486,False,False
20,2020-05-11,18,PI,Manoel Emídio,2205904,city,1,18.69508,0,0,0,0.0,5349,False,False
20,2020-05-11,2,PI,Marcolândia,2205953,city,4,47.10316,3,0,0,0.0,8492,False,False
20,2020-05-11,8,PI,Marcos Parente,2206001,city,2,43.96571,0,0,0,0.0,4549,False,False
20,2020-05-11,22,PI,Miguel Alves,2206209,city,25,74.05213,1,0,0,0.0,33760,False,False
20,2020-05-11,15,PI,Monsenhor Gil,2206407,city,0,,-1,0,0,0.0,10564,False,False
20,2020-05-11,10,PI,Monsenhor Hipólito,2206506,city,3,38.71467,0,1,0,0.3333,7749,False,False
20,2020-05-11,14,PI,Morro Cabeça no Tempo,2206654,city,1,22.06531,0,0,0,0.0,4532,False,False
20,2020-05-11,3,PI,Morro do Chapéu do Piauí,2206670,city,1,14.71454,0,0,0,0.0,6796,False,False
20,2020-05-11,19,PI,Nazaré do Piauí,2206704,city,0,,0,0,0,0.0,7339,False,False
20,2020-05-11,21,PI,Nazária,2206720,city,2,23.33722,0,0,0,0.0,8570,False,False
20,2020-05-11,17,PI,Oeiras,2207009,city,18,48.61055,3,0,0,0.0,37029,False,False
20,2020-05-11,14,PI,Palmeirais,2207504,city,3,20.63416,0,0,0,0.0,14539,False,False
20,2020-05-11,45,PI,Parnaíba,2207702,city,84,54.87399,6,3,0,0.0357,153078,False,False
20,2020-05-11,23,PI,Pedro II,2207900,city,9,23.2306,0,1,0,0.1111,38742,False,False
20,2020-05-11,27,PI,Picos,2208007,city,61,77.98318,3,3,1,0.0492,78222,False,False
20,2020-05-11,29,PI,Pimenteiras,2208106,city,1,8.24606,0,0,0,0.0,12127,False,False
20,2020-05-11,15,PI,Pio IX,2208205,city,4,21.70963,0,0,0,0.0,18425,False,False
20,2020-05-11,36,PI,Piracuruca,2208304,city,8,27.78646,0,2,0,0.25,28791,False,False
20,2020-05-11,17,PI,Piripiri,2208403,city,27,42.35826,2,0,0,0.0,63742,False,False
20,2020-05-11,9,PI,Porto,2208502,city,1,7.95672,0,0,0,0.0,12568,False,False
20,2020-05-11,14,PI,Queimada Nova,2208650,city,1,11.121,0,0,0,0.0,8992,False,False
20,2020-05-11,4,PI,Redenção do Gurguéia,2208700,city,1,11.39212,0,0,0,0.0,8778,False,False
20,2020-05-11,9,PI,Regeneração,2208809,city,1,5.56235,0,0,0,0.0,17978,False,False
20,2020-05-11,24,PI,Ribeira do Piauí,2208874,city,1,22.33639,0,0,0,0.0,4477,False,False
20,2020-05-11,17,PI,Rio Grande do Piauí,2209005,city,3,46.64179,0,1,1,0.3333,6432,False,False
20,2020-05-11,6,PI,Santa Luz,2209302,city,1,17.06485,0,1,0,1.0,5860,False,False
20,2020-05-11,16,PI,São Francisco do Piauí,2209708,city,1,15.56905,0,1,0,1.0,6423,False,False
20,2020-05-11,10,PI,São Gonçalo do Piauí,2209807,city,2,39.88036,1,0,0,0.0,5015,False,False
20,2020-05-11,4,PI,São João da Fronteira,2209872,city,0,,0,0,0,0.0,6042,False,False
20,2020-05-11,11,PI,São João do Piauí,2210003,city,6,29.1248,-1,0,0,0.0,20601,False,False
20,2020-05-11,46,PI,São José do Divino,2210052,city,3,56.11672,0,1,0,0.3333,5346,False,False
20,2020-05-11,5,PI,São José do Peixe,2210102,city,1,26.70227,0,0,0,0.0,3745,False,False
20,2020-05-11,25,PI,São José do Piauí,2210201,city,2,29.82849,0,0,0,0.0,6705,False,False
20,2020-05-11,12,PI,São Julião,2210300,city,1,15.71586,0,0,0,0.0,6363,False,False
20,2020-05-11,13,PI,São Lourenço do Piauí,2210359,city,1,21.86748,0,0,0,0.0,4573,False,False
20,2020-05-11,5,PI,São Luis do Piauí,2210375,city,1,37.82148,0,0,0,0.0,2644,False,False
20,2020-05-11,10,PI,São Miguel da Baixa Grande,2210383,city,1,40.78303,0,0,0,0.0,2452,False,False
20,2020-05-11,14,PI,São Pedro do Piauí,2210508,city,4,27.98964,1,0,0,0.0,14291,False,False
20,2020-05-11,28,PI,São Raimundo Nonato,2210607,city,30,86.43042,0,0,0,0.0,34710,False,False
20,2020-05-11,3,PI,Simplício Mendes,2210805,city,2,15.7344,0,0,0,0.0,12711,False,False
20,2020-05-11,54,PI,Teresina,2211001,city,847,97.93662,61,23,1,0.0272,864845,False,False
20,2020-05-11,24,PI,União,2211100,city,26,58.44667,0,0,0,0.0,44485,False,False
20,2020-05-11,15,PI,Uruçuí,2211209,city,17,78.85704,6,0,0,0.0,21558,False,False
20,2020-05-11,11,PI,Valença do Piauí,2211308,city,1,4.78057,0,1,0,1.0,20918,False,False
20,2020-05-11,17,PI,Várzea Grande,2211407,city,1,22.77386,0,0,0,0.0,4391,False,False
20,2020-05-11,1,PI,Vera Mendes,2211506,city,2,64.99838,2,0,0,0.0,3077,False,False
20,2020-05-11,9,PI,Vila Nova do Piauí,2211605,city,2,67.3174,0,0,0,0.0,2971,False,False
20,2020-05-11,54,PI,,22,state,1443,44.08494,111,49,4,0.034,3273227,False,False
20,2020-05-10,18,PI,Água Branca,2200202,city,24,137.84389,6,0,0,0.0,17411,False,False
20,2020-05-10,26,PI,Altos,2200400,city,10,24.67673,0,0,0,0.0,40524,False,False
20,2020-05-10,17,PI,Alvorada do Gurguéia,2200459,city,1,18.45359,0,0,0,0.0,5419,False,False
20,2020-05-10,9,PI,Amarante,2200509,city,3,17.04739,0,0,0,0.0,17598,False,False
20,2020-05-10,23,PI,Angical do Piauí,2200608,city,3,44.19564,0,0,0,0.0,6788,False,False
20,2020-05-10,16,PI,Anísio de Abreu,2200707,city,8,80.97166,0,0,0,0.0,9880,False,False
20,2020-05-10,12,PI,Aroazes,2200905,city,1,17.13796,0,0,0,0.0,5835,False,False
20,2020-05-10,4,PI,Baixa Grande do Ribeiro,2201150,city,3,25.89332,0,1,0,0.3333,11586,False,False
20,2020-05-10,14,PI,Barras,2201200,city,8,16.99741,0,0,0,0.0,47066,False,False
20,2020-05-10,7,PI,Batalha,2201507,city,5,18.61712,0,0,0,0.0,26857,False,False
20,2020-05-10,7,PI,Beneditinos,2201606,city,1,9.55384,0,0,0,0.0,10467,False,False
20,2020-05-10,8,PI,Bertolínia,2201705,city,1,18.17851,0,0,0,0.0,5501,False,False
20,2020-05-10,21,PI,Betânia do Piauí,2201739,city,1,16.11604,0,0,0,0.0,6205,False,False
20,2020-05-10,12,PI,Boa Hora,2201770,city,1,14.74709,0,0,0,0.0,6781,False,False
20,2020-05-10,17,PI,Bom Jesus,2201903,city,9,35.74407,0,0,0,0.0,25179,False,False
20,2020-05-10,24,PI,Bom Princípio do Piauí,2201919,city,1,17.76199,0,1,0,1.0,5630,False,False
20,2020-05-10,26,PI,Bonfim do Piauí,2201929,city,1,17.63668,0,0,0,0.0,5670,False,False
20,2020-05-10,15,PI,Buriti dos Lopes,2202000,city,2,10.11071,0,1,0,0.5,19781,False,False
20,2020-05-10,38,PI,Campo Maior,2202208,city,21,44.84018,1,0,0,0.0,46833,False,False
20,2020-05-10,16,PI,Canto do Buriti,2202307,city,2,9.43975,0,1,0,0.5,21187,False,False
20,2020-05-10,28,PI,Caracol,2202505,city,1,9.16086,0,0,0,0.0,10916,False,False
20,2020-05-10,18,PI,Castelo do Piauí,2202604,city,4,20.28809,0,0,0,0.0,19716,False,False
20,2020-05-10,7,PI,Cocal,2202703,city,1,3.59881,0,1,0,1.0,27787,False,False
20,2020-05-10,3,PI,Cocal de Telha,2202711,city,1,20.44572,0,0,0,0.0,4891,False,False
20,2020-05-10,9,PI,Cocal dos Alves,2202729,city,1,16.25223,0,0,0,0.0,6153,False,False
20,2020-05-10,4,PI,Coivaras,2202737,city,2,49.75124,1,0,0,0.0,4020,False,False
20,2020-05-10,21,PI,Colônia do Gurguéia,2202752,city,2,30.84516,0,1,0,0.5,6484,False,False
20,2020-05-10,9,PI,Colônia do Piauí,2202778,city,1,13.06165,0,0,0,0.0,7656,False,False
20,2020-05-10,14,PI,Corrente,2202901,city,0,,0,0,0,0.0,26644,False,False
20,2020-05-10,4,PI,Currais,2203230,city,0,,0,0,0,0.0,4954,False,False
20,2020-05-10,25,PI,Demerval Lobão,2203305,city,6,43.42477,0,0,0,0.0,13817,False,False
20,2020-05-10,15,PI,Elesbão Veloso,2203503,city,4,27.39351,0,0,0,0.0,14602,False,False
20,2020-05-10,24,PI,Esperantina,2203701,city,33,83.04603,0,0,0,0.0,39737,False,False
20,2020-05-10,14,PI,Fartura do Piauí,2203750,city,1,18.84304,0,0,0,0.0,5307,False,False
20,2020-05-10,22,PI,Floriano,2203909,city,17,28.36406,0,0,0,0.0,59935,False,False
